NomeDP,Tempo,Valor,Processado,Comentário
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:42:21,50.0,50.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:42:24,0.0,0.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:42:41,50.0,50.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:42:44,0.0,0.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:47:15,300.0,300.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:47:16,550.0,550.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:47:18,700.0,700.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:47:19,650.0,650.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:47:20,550.0,550.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:47:21,400.0,400.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:47:22,350.0,350.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:47:25,450.0,450.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:47:26,700.0,700.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:47:28,1050.0,1050.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:47:29,1350.0,1350.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:47:30,1600.0,1600.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:47:31,1900.0,1900.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:47:32,1550.0,1550.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:47:33,1500.0,1500.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:47:35,1900.0,1900.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:47:36,1800.0,1800.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:47:38,1650.0,1650.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:47:39,1450.0,1450.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:47:40,1250.0,1250.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:47:41,1100.0,1100.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:47:42,1000.0,1000.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:47:45,1050.0,1050.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:47:48,1100.0,1100.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:47:58,1150.0,1150.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:48:00,1100.0,1100.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:48:01,1150.0,1150.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:48:06,1100.0,1100.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:48:11,1150.0,1150.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:48:13,1200.0,1200.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:48:15,1250.0,1250.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:48:19,1300.0,1300.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:48:25,1350.0,1350.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:48:31,1400.0,1400.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:48:32,1350.0,1350.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:48:33,1400.0,1400.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:48:43,1450.0,1450.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:49:15,1500.0,1500.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:49:16,1450.0,1450.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:49:18,1500.0,1500.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:49:19,1450.0,1450.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:49:20,1500.0,1500.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:51:09,1450.0,1450.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:51:10,1300.0,1300.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:51:11,1100.0,1100.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:51:12,950.0,950.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:51:13,1050.0,1050.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:51:14,1200.0,1200.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:51:15,1400.0,1400.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:51:16,1500.0,1500.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:51:32,1450.0,1450.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:51:52,1500.0,1500.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:51:54,1450.0,1450.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:51:56,1500.0,1500.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:51:58,1450.0,1450.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:52:00,1500.0,1500.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:52:01,1450.0,1450.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:52:02,1500.0,1500.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:52:03,1450.0,1450.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:52:13,1500.0,1500.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:52:14,1450.0,1450.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:52:23,1500.0,1500.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:52:24,1450.0,1450.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:52:25,1500.0,1500.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:52:28,1450.0,1450.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:52:29,1500.0,1500.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:52:30,1450.0,1450.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:52:33,1500.0,1500.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:52:35,1450.0,1450.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:52:39,1500.0,1500.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:52:46,1450.0,1450.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:52:48,1500.0,1500.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:52:50,1450.0,1450.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:52:51,1500.0,1500.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:53:05,1450.0,1450.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:53:06,1500.0,1500.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:53:12,1450.0,1450.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:53:13,1500.0,1500.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:53:16,1450.0,1450.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:53:18,1500.0,1500.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:53:19,1450.0,1450.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:53:20,1500.0,1500.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:53:21,1450.0,1450.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:53:23,1500.0,1500.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:53:33,1450.0,1450.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:54:40,1500.0,1500.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:54:41,1450.0,1450.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:54:46,1500.0,1500.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:54:48,1450.0,1450.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:54:56,1400.0,1400.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:55:00,1350.0,1350.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:55:02,1300.0,1300.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:55:03,1250.0,1250.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:55:04,1200.0,1200.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:55:05,1150.0,1150.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:55:06,1050.0,1050.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:55:08,1000.0,1000.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:55:09,950.0,950.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:55:10,900.0,900.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:55:11,850.0,850.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:55:12,750.0,750.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:55:13,700.0,700.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:55:14,600.0,600.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:55:15,500.0,500.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:55:16,350.0,350.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:55:18,250.0,250.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:55:19,150.0,150.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:55:20,50.0,50.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:55:21,0.0,0.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:55:23,700.0,700.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:55:24,1550.0,1550.0,
Freio_prony_ESP32_wifi_modbus - rotacao,2025/06/13 09:55:25,1500.0,1500.0,
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:40:49,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:40:50,86.25499999999738,"86,25",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:40:51,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:40:52,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:40:53,-19.5570000000007,"-19,56",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:40:54,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:40:55,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:40:58,86.25499999999738,"86,25",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:40:59,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:02,6.89600000000064,"6,9",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:03,-19.5570000000007,"-19,56",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:04,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:08,6.89600000000064,"6,9",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:09,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:11,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:12,-72.46300000000338,"-72,46",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:13,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:14,86.25499999999738,"86,25",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:17,-19.5570000000007,"-19,56",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:18,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:20,6.89600000000064,"6,9",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:21,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:22,86.25499999999738,"86,25",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:25,-19.5570000000007,"-19,56",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:27,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:28,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:29,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:30,-19.5570000000007,"-19,56",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:31,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:32,86.25499999999738,"86,25",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:34,6.89600000000064,"6,9",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:38,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:39,86.25499999999738,"86,25",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:40,6.89600000000064,"6,9",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:41,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:42,86.25499999999738,"86,25",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:43,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:45,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:48,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:49,-19.5570000000007,"-19,56",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:50,86.25499999999738,"86,25",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:51,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:53,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:54,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:55,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:57,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:58,6.89600000000064,"6,9",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:41:59,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:00,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:02,-19.5570000000007,"-19,56",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:03,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:04,6.89600000000064,"6,9",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:05,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:07,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:08,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:09,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:10,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:11,6.89600000000064,"6,9",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:13,-19.5570000000007,"-19,56",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:14,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:17,86.25499999999738,"86,25",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:18,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:19,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:22,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:25,-19.5570000000007,"-19,56",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:27,6.89600000000064,"6,9",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:28,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:30,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:32,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:33,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:34,-46.01000000000204,"-46,01",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:35,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:37,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:39,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:40,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:41,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:43,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:44,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:47,6.89600000000064,"6,9",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:49,-19.5570000000007,"-19,56",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:50,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:51,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:53,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:54,139.16100000000006,"139,16",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:55,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:57,6.89600000000064,"6,9",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:58,-19.5570000000007,"-19,56",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:42:59,86.25499999999738,"86,25",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:00,165.6140000000014,"165,61",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:01,139.16100000000006,"139,16",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:03,112.70799999999872,"112,71",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:04,6.89600000000064,"6,9",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:05,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:07,-98.91600000000471,"-98,92",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:08,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:09,6.89600000000064,"6,9",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:10,-19.5570000000007,"-19,56",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:11,-72.46300000000338,"-72,46",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:12,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:14,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:15,-46.01000000000204,"-46,01",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:17,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:18,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:20,6.89600000000064,"6,9",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:21,-46.01000000000204,"-46,01",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:22,86.25499999999738,"86,25",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:23,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:24,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:25,6.89600000000064,"6,9",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:28,-19.5570000000007,"-19,56",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:29,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:30,112.70799999999872,"112,71",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:31,192.06699999999546,"192,07",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:32,218.5199999999968,"218,52",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:34,139.16100000000006,"139,16",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:35,588.862000000001,"588,86",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:37,-46.01000000000204,"-46,01",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:38,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:39,-19.5570000000007,"-19,56",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:40,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:41,86.25499999999738,"86,25",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:42,6.89600000000064,"6,9",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:43,-19.5570000000007,"-19,56",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:44,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:46,6.89600000000064,"6,9",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:47,-46.01000000000204,"-46,01",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:49,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:50,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:51,6.89600000000064,"6,9",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:52,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:55,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:43:57,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:44:00,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:44:01,33.34900000000198,"33,35",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:44:04,112.70799999999872,"112,71",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:44:05,165.6140000000014,"165,61",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:44:08,59.80199999999604,"59,8",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:44:09,112.70799999999872,"112,71",
Freio_prony_ESP32_wifi_modbus - torque1,2025/06/13 09:44:10,59.80199999999604,"59,8",
